movieId,title,release_year,rating_count,avg_rating,bayesian_score,cluster,cluster_rank,genres
116018,Chasing Madoff (2010),2010,9,3.9444444444444446,3.857137392095113,5,239,Documentary
145753,Wodaabe: Herdsmen of the Sun (1989),1989,9,3.9444444444444446,3.857137392095113,5,239,Documentary
87186,20 Seconds of Joy (2007),2007,2,4.25,3.857124640317044,5,240,Documentary
191267,The Chinese Exclusion Act (2017),2017,2,4.25,3.857124640317044,5,240,Documentary
177167,Nothingwood (2017),2017,2,4.25,3.857124640317044,5,240,Documentary
105985,Man on a Mission: Richard Garriott's Road to the Stars (2010),2010,2,4.25,3.857124640317044,5,240,Documentary
192427,Beside Bowie: The Mick Ronson Story (2017),2017,2,4.25,3.857124640317044,5,240,Documentary
174627,An Alternative Reality: The Football Manager Documentary (2014),2014,2,4.25,3.857124640317044,5,240,Documentary
91664,Picture Me: A Model's Diary (2009),2009,2,4.25,3.857124640317044,5,240,Documentary
150860,Flag Wars (2003),2003,2,4.25,3.857124640317044,5,240,Documentary
166884,Fish out of Water (2009),2009,2,4.25,3.857124640317044,5,240,Documentary
166870,Evacuate Earth (2012),2012,2,4.25,3.857124640317044,5,240,Documentary
185213,Cirque du Soleil: Alegría (2001),2001,2,4.25,3.857124640317044,5,240,Children|Documentary
90897,Chesty: A Tribute to a Legend (1976),1976,2,4.25,3.857124640317044,5,240,Documentary
206943,Cássia (2015),2015,2,4.25,3.857124640317044,5,240,Documentary
137980,The Fall of '55 (2006),2006,2,4.25,3.857124640317044,5,240,Documentary
187599,Gloria: In Her Own Words (2011),2011,2,4.25,3.857124640317044,5,240,Documentary
198475,Treasures from the Wreck of the Unbelievable (2017),2017,2,4.25,3.857124640317044,5,240,Documentary
98335,"Moral Tales, Filmic Issues (2006)",2006,2,4.25,3.857124640317044,5,240,Documentary
158667,The Choice Is Ours (2015),2015,2,4.25,3.857124640317044,5,240,Documentary
201731,Dominion (2018),2018,2,4.25,3.857124640317044,5,240,Documentary
195437,Hondros (2018),2018,2,4.25,3.857124640317044,5,240,Documentary|War
161194,These Birds Walk (2013),2013,2,4.25,3.857124640317044,5,240,Documentary|Drama
171035,Role Play: Women on Fassbinder (1992),1992,2,4.25,3.857124640317044,5,240,Documentary
200704,Rams (2018),2018,2,4.25,3.857124640317044,5,240,Documentary
190631,Finding Joseph I: The HR from Bad Brains Documentary (2017),2017,2,4.25,3.857124640317044,5,240,Documentary
185637,Crítico (2008),2008,2,4.25,3.857124640317044,5,240,Documentary
177845,Poetry in Motion (1982),1982,2,4.25,3.857124640317044,5,240,Documentary
148456,The Queen (1968),1968,2,4.25,3.857124640317044,5,240,Documentary
160137,Hitler - Never Heard of Him (1963),1963,2,4.25,3.857124640317044,5,240,Documentary
171117,Boiling Point (2017),2017,2,4.25,3.857124640317044,5,240,Documentary
133287,Kissinger (2011),2011,2,4.25,3.857124640317044,5,240,Documentary
184279,The Age of Consequences (2016),2016,2,4.25,3.857124640317044,5,240,Documentary|War
191423,The Punk Voyage (2017),2017,2,4.25,3.857124640317044,5,240,Documentary
167322,The Trans List (2016),2016,2,4.25,3.857124640317044,5,240,Documentary
203060,Worlds of Ursula K. Le Guin (2018),2018,2,4.25,3.857124640317044,5,240,Animation|Documentary
200334,North Korea: The Parade (1989),1989,2,4.25,3.857124640317044,5,240,Documentary
165851,Hooligan Sparrow (2016),2016,2,4.25,3.857124640317044,5,240,Documentary
165821,Rodnye (Close Relations),,2,4.25,3.857124640317044,5,240,Documentary
175157,Tell Them We Are Rising: The Story of Black Colleges and Universities (2017),2017,2,4.25,3.857124640317044,5,240,Documentary
159801,Old Fashioned: The Story of the Wisconsin Supper Club (2015),2015,2,4.25,3.857124640317044,5,240,Documentary
206204,Morning Sun (2003),2003,2,4.25,3.857124640317044,5,240,Documentary
169852,Les Pépites (2016),2016,2,4.25,3.857124640317044,5,240,Documentary
194885,Big Gold Dream: Scottish Post-Punk and Infiltrating the Mainstream (2015),2015,2,4.25,3.857124640317044,5,240,Documentary
178269,POPaganda: The Art & and Crimes of Ron English (2006),2006,2,4.25,3.857124640317044,5,240,Documentary
157975,In Search of Mozart (2006),2006,2,4.25,3.857124640317044,5,240,Documentary
163991,What Remains (2005),2005,2,4.25,3.857124640317044,5,240,Documentary
171565,Cheech & Chong's Hey Watch This (2010),2010,2,4.25,3.857124640317044,5,240,Comedy|Documentary
117857,Hotline (2014),2014,2,4.25,3.857124640317044,5,240,Documentary
168476,Thank You for Your Service (2016),2016,2,4.25,3.857124640317044,5,240,Documentary
113860,"Codes of Gender, The (2010)",2010,2,4.25,3.857124640317044,5,240,Documentary
144860,Fred Rogers: America's Favorite Neighbor (2004),2004,2,4.25,3.857124640317044,5,240,Children|Documentary
165149,Western (2015),2015,2,4.25,3.857124640317044,5,240,Documentary|Western
178167,Citizen Autistic (2013),2013,2,4.25,3.857124640317044,5,240,Documentary
135081,Circo (2011),2011,2,4.25,3.857124640317044,5,240,Documentary
153002,Celestial Subway Lines/Salvaging Noise (2005),2005,2,4.25,3.857124640317044,5,240,Documentary
63229,Feiern (2006),2006,2,4.25,3.857124640317044,5,240,Documentary
192683,Verbatim (2014),2014,2,4.25,3.857124640317044,5,240,Comedy|Documentary
186297,Oleg and the Rare Arts (2016),2016,2,4.25,3.857124640317044,5,240,Documentary
176611,Sweaty Betty (2015),2015,2,4.25,3.857124640317044,5,240,Documentary
109929,Superpower (2008),2008,2,4.25,3.857124640317044,5,240,Documentary
168954,Flight of the Butterflies (2012),2012,2,4.25,3.857124640317044,5,240,Documentary
194943,Divine Divas (2016),2016,2,4.25,3.857124640317044,5,240,Documentary
176069,Black Sun (2005),2005,2,4.25,3.857124640317044,5,240,Documentary
49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),2005,105,3.861904761904762,3.854446923782558,5,241,Documentary|Drama|War
1169,American Dream (1990),1990,285,3.856140350877193,3.853396412311018,5,242,Documentary
8827,"Bill Cosby, Himself (1983)",1983,1139,3.853819139596137,3.8531327841411853,5,243,Comedy|Documentary
121145,McCullin (2012),2012,12,3.9166666666666665,3.8516441477654717,5,244,Documentary
119171,Katt Williams: The Pimp Chronicles Pt. 1 (2006),2006,22,3.8863636363636362,3.8509293009109187,5,245,Comedy|Documentary
205156,Jojo Rabbit (2019),2019,42,3.869047619047619,3.850497067929096,5,246,Comedy|War
48698,Deliver Us from Evil (2006),2006,356,3.8525280898876404,3.850339982971852,5,247,Documentary
165069,Baseball (1994),1994,55,3.8636363636363638,3.849488820016984,5,248,Documentary
27882,Riding Giants (2004),2004,327,3.8516819571865444,3.8493029692711924,5,249,Documentary
49917,When the Levees Broke: A Requiem in Four Acts (2006),2006,137,3.854014598540146,3.848343289282255,5,250,Documentary
43518,Charlie: The Life and Art of Charles Chaplin (2003),2003,15,3.9,3.8482108700594457,5,251,Documentary
132561,Bad Boys (2014),2014,31,3.870967741935484,3.845980435029723,5,252,Documentary
84805,Midnight Movies: From the Margin to the Mainstream (2005),2005,18,3.888888888888889,3.8458617853132173,5,253,Documentary
27329,Paradise Lost 2: Revelations (2000),2000,225,3.848888888888889,3.8454485571723502,5,254,Documentary
142080,The Conquest of Everest (1953),1953,5,4.0,3.8452289868251888,5,255,Documentary|Drama
141542,Race to Nowhere (2009),2009,5,4.0,3.8452289868251888,5,255,Documentary
152674,As the Palaces Burn (2014),2014,5,4.0,3.8452289868251888,5,255,Documentary|Musical
162584,The Spirit of '45 (2013),2013,5,4.0,3.8452289868251888,5,255,Documentary
171363,Salvador Allende (2004),2004,5,4.0,3.8452289868251888,5,255,Documentary
78649,"Hot Dog Program, A (1999)",1999,5,4.0,3.8452289868251888,5,255,Documentary
142845,A Small Act (2010),2010,5,4.0,3.8452289868251888,5,255,Documentary
118704,Jimi Hendrix (1973),1973,5,4.0,3.8452289868251888,5,255,Documentary
105497,Kumail Nanjiani: Beta Male (2013) ,,5,4.0,3.8452289868251888,5,255,Comedy|Documentary
101846,One Lucky Elephant (2010),2010,5,4.0,3.8452289868251888,5,255,Documentary
759,Maya Lin: A Strong Clear Vision (1994),1994,340,3.847058823529412,3.8447840877447246,5,256,Documentary
66118,Point of Order (1964),1964,21,3.880952380952381,3.8441533600432334,5,257,Documentary
60333,Encounters at the End of the World (2008),2008,563,3.8454706927175843,3.844098180710906,5,258,Documentary
8264,Grey Gardens (1975),1975,389,3.845758354755784,3.8437727536434645,5,259,Documentary
105011,"Story of Maths, The (2008)",2008,24,3.875,3.8428549568380452,5,260,Documentary
6780,"Brief History of Time, A (1991)",1991,520,3.8432692307692307,3.841787665875146,5,261,Documentary
83293,Waste Land (2010),2010,134,3.8470149253731343,3.84126943645149,5,262,Documentary
187149,So Help Me God (2018),2018,8,3.9375,3.8412637689945703,5,263,Documentary
86536,High School (1968),1968,36,3.861111111111111,3.8397668627284087,5,264,Documentary
64278,"Pervert's Guide to Cinema, The (2006)",2006,204,3.843137254901961,3.839372555711957,5,265,Documentary
106082,Shock and Awe: The Story of Electricity (2011),2011,11,3.909090909090909,3.839281160079261,5,266,Documentary
135440,Edifício Master (2002),2002,14,3.892857142857143,3.8380915947300753,5,267,Documentary
104272,Blackfish (2013),2013,826,3.837772397094431,3.836845675841537,5,268,Documentary
70488,Wings of Hope (Julianes Sturz in den Dschungel) (2000),2000,20,3.875,3.8367320914738636,5,269,Adventure|Documentary
43897,"White Diamond, The (2004)",2004,102,3.843137254901961,3.8356444069995255,5,270,Documentary
86668,Louis Theroux: Law & Disorder (2008),2008,50,3.85,3.8347328219794337,5,271,Documentary
4217,4 Little Girls (1997),1997,305,3.8344262295081966,3.8319325945129123,5,272,Documentary
3002,My Best Fiend (Mein liebster Feind) (1999),1999,425,3.8329411764705883,3.831153459908336,5,273,Documentary
112399,Finding Vivian Maier (2013),2013,194,3.832474226804124,3.82857114831257,5,274,Documentary
109687,Particle Fever (2013),2013,169,3.831360946745562,3.8268904348291244,5,275,Documentary
66019,"Great Ecstasy of Woodcarver Steiner, The (Große Ekstase des Bildschnitzers Steiner, Die) (1974)",1974,36,3.8472222222222223,3.826253349214895,5,276,Documentary
142258,Listen to Me Marlon (2015),2015,59,3.8389830508474576,3.826189565349185,5,277,Documentary
8797,Salesman (1969),1969,214,3.8294392523364484,3.8259133670741914,5,278,Documentary
54881,"King of Kong, The (2007)",2007,1807,3.8262313226342,3.825813813009376,5,279,Documentary
165145,Sky Ladder: The Art of Cai Guo-Qiang (2016),2016,10,3.9,3.824670356450103,5,280,Documentary
80599,Buster Keaton: A Hard Act to Follow (1987),1987,10,3.9,3.824670356450103,5,280,Documentary
162216,Hacking Democracy (2006),2006,10,3.9,3.824670356450103,5,280,Crime|Documentary
176859,Step (2017),2017,10,3.9,3.824670356450103,5,280,Documentary
95218,First Position (2011),2011,81,3.8333333333333335,3.824041145377453,5,281,Documentary
8011,"Weather Underground, The (2002)",2002,437,3.824942791762014,3.8232223148880164,5,282,Documentary
139108,Elway To Marino (2013),2013,24,3.8541666666666665,3.822854956838045,5,283,Documentary
176075,The Defiant Ones (2017),2017,24,3.8541666666666665,3.822854956838045,5,283,Documentary
4778,Children Underground (2001),2001,66,3.8333333333333335,3.8219608047903155,5,284,Documentary
4458,Africa: The Serengeti (1994),1994,181,3.8259668508287294,3.821820735829402,5,285,Documentary|IMAX
7932,Dark Days (2000),2000,469,3.8230277185501067,3.82142845515096,5,286,Documentary
8930,"Five Obstructions, The (Fem benspænd, De) (2003)",2003,357,3.823529411764706,3.8214284187736065,5,287,Documentary
149418,The Black Panthers: Vanguard of the Revolution (2015),2015,21,3.857142857142857,3.8214260873159605,5,288,Documentary
186363,The China Hustle (2018),2018,21,3.857142857142857,3.8214260873159605,5,288,Documentary
167834,How Videogames Changed the World (2013),2013,7,3.9285714285714284,3.8214217401188915,5,289,Documentary
177529,Dying Laughing (2017),2017,7,3.9285714285714284,3.8214217401188915,5,289,Documentary
133221,The Man Who Skied Down Everest (1975),1975,7,3.9285714285714284,3.8214217401188915,5,289,Documentary
193307,María by Callas (2017),2017,7,3.9285714285714284,3.8214217401188915,5,289,Documentary
141588,Let There Be Light (1946),1946,7,3.9285714285714284,3.8214217401188915,5,289,Documentary
72781,Red Chapel (Røde kapel) (2006),2006,7,3.9285714285714284,3.8214217401188915,5,289,Comedy|Documentary
60766,Man on Wire (2008),2008,1930,3.821243523316062,3.8208551910517614,5,290,Documentary
165527,Before the Flood (2016),2016,160,3.825,3.820319092676715,5,291,Documentary
156369,Zero Days (2016),2016,224,3.8236607142857144,3.8203172174264495,5,292,Documentary
139090,The U (2009),2009,68,3.8308823529411766,3.819874984361611,5,293,Documentary
6869,Bus 174 (Ônibus 174) (2002),2002,376,3.8218085106382977,3.8198179679600828,5,294,Crime|Documentary
156896,Sherpa (2015),2015,18,3.861111111111111,3.8195459958395332,5,295,Adventure|Documentary
93700,Corman's World: Exploits of a Hollywood Rebel (2011),2011,40,3.8375,3.8188139980719784,5,296,Documentary
34542,Grizzly Man (2005),2005,2059,3.818601262748907,3.818238531029588,5,297,Documentary
66813,"English Surgeon, The (2007)",2007,26,3.8461538461538463,3.8174582933685604,5,298,Documentary
42163,Richard Pryor: Live in Concert (1979),1979,214,3.8200934579439254,3.816611041492796,5,299,Comedy|Documentary
6306,I Am Trying to Break Your Heart (2002),2002,275,3.8181818181818183,3.8154759924672144,5,300,Documentary
55156,"Unreasonable Man, An (2006)",2006,96,3.8229166666666665,3.8151688033087745,5,301,Documentary
126082,Inside The X-files (1998),1998,4,4.0,3.8142747841902263,5,302,Documentary
150619,The New Watchdogs (2012),2012,4,4.0,3.8142747841902263,5,302,Documentary
169860,The Shimmering Beast (1982),1982,4,4.0,3.8142747841902263,5,302,Documentary
146552,The Exiles (1961),1961,4,4.0,3.8142747841902263,5,302,Documentary
127575,Ruhr (2009),2009,4,4.0,3.8142747841902263,5,302,Documentary
189353,Apache Warrior (2017),2017,4,4.0,3.8142747841902263,5,302,Documentary
180983,Halloween: 25 Years of Terror (2006),2006,4,4.0,3.8142747841902263,5,302,Documentary|Horror
196371,A German Youth (2015),2015,4,4.0,3.8142747841902263,5,302,Documentary
195927,The Deminer (2017),2017,4,4.0,3.8142747841902263,5,302,Documentary
152772,Becoming Bulletproof (2014),2014,4,4.0,3.8142747841902263,5,302,Documentary|Western
171679,Larry Flynt: The Right to Be Left Alone (2007),2007,4,4.0,3.8142747841902263,5,302,Documentary
113244,When I Walk (2013),2013,4,4.0,3.8142747841902263,5,302,Documentary
160511,The Winding Stream (2014),2014,4,4.0,3.8142747841902263,5,302,Children|Documentary
128740,Closure (2013),2013,4,4.0,3.8142747841902263,5,302,Documentary
160151,Kobe Bryant's Muse (2015),2015,4,4.0,3.8142747841902263,5,302,Documentary
142054,Picasso and Braque Go to the Movies (2010),2010,4,4.0,3.8142747841902263,5,302,Documentary
166880,Kevorkian (2010),2010,4,4.0,3.8142747841902263,5,302,Documentary
101855,Shepard & Dark (2012),2012,4,4.0,3.8142747841902263,5,302,Documentary
177189,Pink Floyd: The Story of Wish You Were Here (2012),2012,4,4.0,3.8142747841902263,5,302,Documentary
154731,Secrets of Life (1956),1956,4,4.0,3.8142747841902263,5,302,Documentary
6864,"Concert for George, The (2003)",2003,157,3.8184713375796178,3.813742872917412,5,303,Documentary|Musical
103753,"Human Behavior Experiments, The (2006)",2006,12,3.875,3.8131826093039334,5,304,Documentary
80210,"End of Poverty, The (2008)",2008,12,3.875,3.8131826093039334,5,304,Documentary
159917,Weiner (2016),2016,250,3.816,3.813033362234865,5,305,Documentary
106503,"Enemies of Reason, The (2007)",2007,28,3.8392857142857144,3.812805997274177,5,306,Documentary
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),2008,399,3.8145363408521304,3.8126784348023777,5,307,Documentary
127441,Last Days in Vietnam (2014),2014,60,3.825,3.812645474113953,5,308,Documentary|War
169294,Becoming Warren Buffett (2017),2017,25,3.84,3.8104374584981207,5,309,Documentary
92702,Johnny Cash at Folsom Prison (2008),2008,25,3.84,3.8104374584981207,5,309,Documentary
3653,"Endless Summer, The (1966)",1966,694,3.8105187319884726,3.8094552142747493,5,310,Documentary
6672,War Photographer (2001),2001,211,3.8127962085308056,3.809298933589392,5,311,Documentary|War
6122,Richard Pryor Live on the Sunset Strip (1982),1982,549,3.8105646630236794,3.809220679856274,5,312,Comedy|Documentary
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),2001,174,3.8132183908045976,3.8089792795482924,5,313,Documentary
9018,Control Room (2004),2004,673,3.8090638930163445,3.8079693975088293,5,314,Documentary|War
139757,Best of Enemies (2015),2015,152,3.8125,3.8076560386990272,5,315,Documentary
66440,Robinson in Space (1997),1997,9,3.888888888888889,3.8071373920951133,5,316,Documentary|Sci-Fi
172705,Tickling Giants (2017),2017,9,3.888888888888889,3.8071373920951133,5,316,Documentary
55071,No End in Sight (2007),2007,330,3.8075757575757576,3.8053515828427527,5,317,Documentary
167064,I Am Not Your Negro (2017),2017,162,3.808641975308642,3.8041188584107433,5,318,Documentary
101964,Mugabe and the White African (2009),2009,24,3.8333333333333335,3.802854956838045,5,319,Documentary
152290,The Fear of 13 (2015),2015,54,3.814814814814815,3.8012977076536565,5,320,Documentary
164107,Tower (2016),2016,106,3.806603773584906,3.799732466550945,5,321,Crime|Documentary
100196,Tom Petty and the Heartbreakers: Runnin' Down a Dream (2007),2007,36,3.8194444444444446,3.799226322187868,5,322,Documentary|Musical
169488,Oklahoma City (2017),2017,31,3.8225806451612905,3.799105435029723,5,323,Documentary
159185,"Extraordinary Voyage, The (2011)",2011,11,3.8636363636363638,3.797614493412594,5,324,Documentary
88022,Hot Coffee (2011),2011,87,3.8045977011494254,3.796265612738081,5,325,Documentary
95504,Virtual JFK: Vietnam If Kennedy Had Lived (2008),2008,6,3.9166666666666665,3.795910560135876,5,326,Documentary
134921,A Year in Burgundy (2013),2013,6,3.9166666666666665,3.795910560135876,5,326,Documentary
182663,3801 Lancaster: American Tragedy (2015),2015,6,3.9166666666666665,3.795910560135876,5,326,Documentary
91921,"Construction, The (En construcción) (2001)",2001,6,3.9166666666666665,3.795910560135876,5,326,Documentary
141468,Keep On Keepin’ On (2014),2014,6,3.9166666666666665,3.795910560135876,5,326,Documentary
46850,Wordplay (2006),2006,642,3.79595015576324,3.7948232875909036,5,327,Documentary
194664,They Shall Not Grow Old (2018),2018,247,3.7975708502024292,3.7946426367780286,5,328,Documentary|War
105227,102 Minutes That Changed America (2008),2008,23,3.8260869565217392,3.7946405800396303,5,329,Documentary
35386,Winter Soldier (1972),1972,23,3.8260869565217392,3.7946405800396303,5,329,Documentary|War
4711,Theremin: An Electronic Odyssey (1993),1993,237,3.7974683544303796,3.794417537482988,5,330,Documentary
6667,Waco: The Rules of Engagement (1997),1997,331,3.79607250755287,3.7938896804847926,5,331,Documentary
5914,"Vernon, Florida (1981)",1981,221,3.7963800904977374,3.7931142969412215,5,332,Documentary
34153,Murderball (2005),2005,948,3.7932489451476794,3.792488275996787,5,333,Documentary
6195,Stone Reader (2002),2002,138,3.7971014492753623,3.7918803879205116,5,334,Documentary
89337,"Interrupters, The (2011)",2011,97,3.7989690721649483,3.79154463184644,5,335,Documentary
3881,Phish: Bittersweet Motel (2000),2000,61,3.80327868852459,3.7914737729185664,5,336,Documentary
38473,Touch the Sound: A Sound Journey with Evelyn Glennie (2004),2004,13,3.8461538461538463,3.790812422925081,5,337,Documentary
97639,How to Survive a Plague (2012),2012,77,3.7987012987012987,3.7893765887301427,5,338,Documentary
77177,Wild China (2008),2008,102,3.7941176470588234,3.787100717679137,5,339,Documentary
58191,Taxi to the Dark Side (2007),2007,289,3.7889273356401385,3.786453013520521,5,340,Documentary
2984,On Any Sunday (1971),1971,141,3.7907801418439715,3.7857139008517686,5,341,Documentary
117314,Neurons to Nirvana (2013),2013,15,3.8333333333333335,3.7857108700594457,5,342,Documentary
165841,All These Sleepless Nights (2016),2016,15,3.8333333333333335,3.7857108700594457,5,342,Documentary
107636,Springsteen & I (2013),2013,8,3.875,3.7857082134390145,5,343,Documentary
107067,Pianomania (2009),2009,8,3.875,3.7857082134390145,5,343,Documentary
79842,For Neda (2010),2010,8,3.875,3.7857082134390145,5,343,Documentary
158264,The Battle of Chile - Part 2 (1977),1977,8,3.875,3.7857082134390145,5,343,Documentary
185051,Haunters: The Art of the Scare (2017),2017,8,3.875,3.7857082134390145,5,343,Documentary
176569,Liberation Day (2016),2016,8,3.875,3.7857082134390145,5,343,Documentary
159733,Jackie Chan: My Stunts (1999),1999,8,3.875,3.7857082134390145,5,343,Documentary
132902,Girl Rising (2013),2013,8,3.875,3.7857082134390145,5,343,Documentary
189903,'63 Boycott (2016),2016,1,4.5,3.7856869604755654,5,344,Documentary
208615,Botinada: A Origem do Punk no Brasil (2006),2006,1,4.5,3.7856869604755654,5,344,Documentary
187953,Holy Ghost (2014),2014,1,4.5,3.7856869604755654,5,344,Documentary
113972,"Dreamworlds II: Desire, Sex, Power in Music Video (1997)",1997,1,4.5,3.7856869604755654,5,344,Documentary
152240,Odyssey in Rome (2005),2005,1,4.5,3.7856869604755654,5,344,Documentary
179489,The Living Matrix (2009),2009,1,4.5,3.7856869604755654,5,344,Documentary
165695,Photographic Memory (2011),2011,1,4.5,3.7856869604755654,5,344,Documentary
204998,Land of the Bears (2014),2014,1,4.5,3.7856869604755654,5,344,Documentary
204782,Interview with a Poltergeist (2007),2007,1,4.5,3.7856869604755654,5,344,Documentary
180825,Pecking Order (2017),2017,1,4.5,3.7856869604755654,5,344,Documentary
206761,The Empire of Scents (2014),2014,1,4.5,3.7856869604755654,5,344,Documentary
113816,Never Make It Home (2011),2011,1,4.5,3.7856869604755654,5,344,Documentary|Musical
207640,Vision Portraits (2019),2019,1,4.5,3.7856869604755654,5,344,Documentary
201526,Colombia: Wild Magic (2015),2015,1,4.5,3.7856869604755654,5,344,Documentary
138698,El vals de los inútiles (2014),2014,1,4.5,3.7856869604755654,5,344,Documentary
202441,Mia Martini - I Am Mia (2019),2019,1,4.5,3.7856869604755654,5,344,Documentary
200572,Lost Airmen of Buchenwald (2011),2011,1,4.5,3.7856869604755654,5,344,Documentary|War
206827,Classic Albums: The Doors - The Doors (2008),2008,1,4.5,3.7856869604755654,5,344,Documentary
176245,Deep Hearts (1981),1981,1,4.5,3.7856869604755654,5,344,Documentary
195975,I Signed the Petition (2018),2018,1,4.5,3.7856869604755654,5,344,Documentary
138692,Neshoba (2010),2010,1,4.5,3.7856869604755654,5,344,Documentary
202761,High Tech Soul: The Creation of Techno Music (2006),2006,1,4.5,3.7856869604755654,5,344,Documentary
202605,The Man Who Would Be Polka King (2009),2009,1,4.5,3.7856869604755654,5,344,Crime|Documentary
189129,What We Started (2018),2018,1,4.5,3.7856869604755654,5,344,Documentary
186255,And This Is Free (1965),1965,1,4.5,3.7856869604755654,5,344,Documentary
180777,Die Frauen von Ravensbrück (2005),2005,1,4.5,3.7856869604755654,5,344,Documentary
196661,Speak of the Devil (1995),1995,1,4.5,3.7856869604755654,5,344,Documentary
86077,Film ist. (2000),2000,1,4.5,3.7856869604755654,5,344,Documentary
103633,Making a Killing: The Untold Story of Psychotropic Drugging (2008),2008,1,4.5,3.7856869604755654,5,344,Documentary
198025,Simonal - Ninguém Sabe o Duro que Dei (2009),2009,1,4.5,3.7856869604755654,5,344,Documentary
183857,911: The Road to Tyranny (2002),2002,1,4.5,3.7856869604755654,5,344,Documentary
207119,Jango (1984),1984,1,4.5,3.7856869604755654,5,344,Documentary
166007,One Rogue Reporter (2014),2014,1,4.5,3.7856869604755654,5,344,Comedy|Documentary
206467,The Right to Win (2004),2004,1,4.5,3.7856869604755654,5,344,Documentary
107730,By the People: The Election of Barack Obama (2009),2009,1,4.5,3.7856869604755654,5,344,Documentary
204422,Voyage to Metropolis (2010),2010,1,4.5,3.7856869604755654,5,344,Documentary|Drama|Sci-Fi
179657,All I Can (2011),2011,1,4.5,3.7856869604755654,5,344,Documentary
205511,Present.Perfect. (2019),2019,1,4.5,3.7856869604755654,5,344,Documentary
208567,"Filhos de João, O Admirável Mundo Novo Baiano (2009)",2009,1,4.5,3.7856869604755654,5,344,Documentary
173487,Allen Iverson: The Answer (2016),2016,1,4.5,3.7856869604755654,5,344,Documentary
187955,Holy Ghost Reborn (2015),2015,1,4.5,3.7856869604755654,5,344,Documentary
174463,Hitchcocked! (2006),2006,1,4.5,3.7856869604755654,5,344,Documentary
172983,In Search of Ancient Astronauts (1973),1973,1,4.5,3.7856869604755654,5,344,Documentary
182717,P.S. Jerusalem (2015),2015,1,4.5,3.7856869604755654,5,344,Documentary
173363,American Meth (2008),2008,1,4.5,3.7856869604755654,5,344,Documentary
117164,Musicwood (2012),2012,1,4.5,3.7856869604755654,5,344,Adventure|Documentary|Drama
203425,Keep Up the Good Work (2013),2013,1,4.5,3.7856869604755654,5,344,Comedy|Documentary
205293,Polar Bear: Spy on the Ice (2011),2011,1,4.5,3.7856869604755654,5,344,Documentary
200198,Fragments of Truth (2018),2018,1,4.5,3.7856869604755654,5,344,Documentary
205190,Mike Wallace Is Here (2019),2019,1,4.5,3.7856869604755654,5,344,Documentary
208785,Winston Churchill: A Giant in the Century (2014),2014,1,4.5,3.7856869604755654,5,344,Documentary|War
203136,The Heart of Nuba (2016),2016,1,4.5,3.7856869604755654,5,344,Documentary
209129,Destination Titan (2011),2011,1,4.5,3.7856869604755654,5,344,Documentary
197643,Big Ben: Ben Webster in Europe (1967),1967,1,4.5,3.7856869604755654,5,344,Documentary
170971,From the Sea to the Land Beyond (2012),2012,1,4.5,3.7856869604755654,5,344,Documentary
148400,Highway of Tears (2014),2014,1,4.5,3.7856869604755654,5,344,Documentary
206431,"Love, Antosha (2019)",2019,1,4.5,3.7856869604755654,5,344,Documentary
155858,Brian Eno: Another Green World (2010),2010,1,4.5,3.7856869604755654,5,344,Documentary
157965,Red Dot on the Ocean (2014),2014,1,4.5,3.7856869604755654,5,344,Adventure|Documentary
176445,Alice Neel (2007),2007,1,4.5,3.7856869604755654,5,344,Documentary
195435,Serengeti Rules (2018),2018,1,4.5,3.7856869604755654,5,344,Documentary
135174,Got the Facts on Milk? (2011),2011,1,4.5,3.7856869604755654,5,344,Documentary|Drama
206833,Senta a Pua! (1999),1999,1,4.5,3.7856869604755654,5,344,Documentary
99489,Jean Renoir: Part One - From La Belle Époque to World War II (1993),1993,1,4.5,3.7856869604755654,5,344,Documentary
122371,Let the Good Times Roll (1973),1973,1,4.5,3.7856869604755654,5,344,Documentary|Musical
158663,The Oil Factor: Behind the War on Terror (2005),2005,1,4.5,3.7856869604755654,5,344,Documentary
166320,Classic Albums: Deep Purple - Machine Head (2002),2002,1,4.5,3.7856869604755654,5,344,Documentary
132900,Half the Sky: Turning Oppression Into Opportunity for Women Worldwide (2012),2012,1,4.5,3.7856869604755654,5,344,Documentary
204866,I  Am. (2012),2012,1,4.5,3.7856869604755654,5,344,Documentary
209049,No Safe Spaces (2019),2019,1,4.5,3.7856869604755654,5,344,Documentary
80193,No One Dies in Lily Dale (2010),2010,1,4.5,3.7856869604755654,5,344,Documentary
175855,Hi Way (2006),2006,1,4.5,3.7856869604755654,5,344,Comedy|Documentary
132555,Winning Time: Reggie Miller vs. The New York Knicks (2010),2010,59,3.7966101694915255,3.7845228986825186,5,345,Documentary
76738,Steam of Life (Miesten vuoro) (2010),2010,165,3.787878787878788,3.783562493499706,5,346,Documentary
4278,Triumph of the Will (Triumph des Willens) (1934),1934,600,3.7841666666666667,3.782980655442514,5,347,Documentary
6775,Life and Debt (2001),2001,79,3.7911392405063293,3.7821421740118892,5,348,Documentary
145775,Rubble Kings (2015),2015,17,3.823529411764706,3.781742995608396,5,349,Documentary
91548,Life in a Day (2011),2011,156,3.78525641025641,3.780709388031536,5,350,Documentary|Drama
